created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2024-04-28T16:04:54+00:00,22844,62.00000,44.00000,45.00000,,,,
2024-04-28T16:05:10+00:00,22845,67.00000,39.00000,44.00000,,,,
2024-04-28T16:05:25+00:00,22846,67.00000,43.00000,45.00000,,,,
2024-04-28T16:05:41+00:00,22847,63.00000,39.00000,41.00000,,,,
2024-04-28T16:05:57+00:00,22848,63.00000,40.00000,40.00000,,,,
2024-04-28T16:06:12+00:00,22849,64.00000,39.00000,45.00000,,,,
2024-04-28T16:06:28+00:00,22850,65.00000,43.00000,46.00000,,,,
2024-04-28T16:06:44+00:00,22851,65.00000,40.00000,41.00000,,,,
2024-04-28T16:06:59+00:00,22852,64.00000,40.00000,43.00000,,,,
2024-04-28T16:07:15+00:00,22853,66.00000,42.00000,43.00000,,,,
2024-04-28T16:07:30+00:00,22854,62.00000,44.00000,45.00000,,,,
2024-04-28T16:07:46+00:00,22855,65.00000,41.00000,41.00000,,,,
2024-04-28T16:08:02+00:00,22856,63.00000,40.00000,41.00000,,,,
2024-04-28T16:08:17+00:00,22857,66.00000,42.00000,44.00000,,,,
2024-04-28T16:08:33+00:00,22858,62.00000,39.00000,46.00000,,,,
2024-04-28T16:08:48+00:00,22859,62.00000,40.00000,42.00000,,,,
2024-04-28T16:09:04+00:00,22860,64.00000,40.00000,45.00000,,,,
2024-04-28T16:09:20+00:00,22861,66.00000,40.00000,41.00000,,,,
2024-04-28T16:09:35+00:00,22862,64.00000,39.00000,41.00000,,,,
2024-04-28T16:09:51+00:00,22863,62.00000,44.00000,41.00000,,,,
2024-04-28T16:10:07+00:00,22864,62.00000,44.00000,44.00000,,,,
2024-04-28T16:10:22+00:00,22865,66.00000,43.00000,42.00000,,,,
2024-04-28T16:10:38+00:00,22866,67.00000,43.00000,41.00000,,,,
2024-04-28T16:10:53+00:00,22867,62.00000,41.00000,41.00000,,,,
2024-04-28T16:11:09+00:00,22868,64.00000,39.00000,45.00000,,,,
2024-04-28T16:11:25+00:00,22869,62.00000,41.00000,42.00000,,,,
2024-04-28T16:11:40+00:00,22870,64.00000,41.00000,40.00000,,,,
2024-04-28T16:11:56+00:00,22871,67.00000,44.00000,44.00000,,,,
2024-04-28T16:12:12+00:00,22872,63.00000,41.00000,42.00000,,,,
2024-04-28T16:12:27+00:00,22873,62.00000,40.00000,42.00000,,,,
2024-04-28T16:12:43+00:00,22874,67.00000,43.00000,42.00000,,,,
2024-04-28T16:12:59+00:00,22875,64.00000,39.00000,44.00000,,,,
2024-04-28T16:13:14+00:00,22876,67.00000,39.00000,39.00000,,,,
2024-04-28T16:13:30+00:00,22877,66.00000,39.00000,45.00000,,,,
2024-04-28T16:13:46+00:00,22878,66.00000,42.00000,45.00000,,,,
2024-04-28T16:14:01+00:00,22879,64.00000,40.00000,43.00000,,,,
2024-04-28T16:14:17+00:00,22880,67.00000,40.00000,46.00000,,,,
2024-04-28T16:14:32+00:00,22881,66.00000,39.00000,42.00000,,,,
2024-04-28T16:14:48+00:00,22882,66.00000,41.00000,39.00000,,,,
2024-04-28T16:15:04+00:00,22883,64.00000,44.00000,44.00000,,,,
2024-04-28T16:15:19+00:00,22884,64.00000,40.00000,43.00000,,,,
2024-04-28T16:15:35+00:00,22885,66.00000,41.00000,45.00000,,,,
2024-04-28T16:15:50+00:00,22886,62.00000,44.00000,41.00000,,,,
2024-04-28T16:16:06+00:00,22887,63.00000,44.00000,46.00000,,,,
2024-04-28T16:16:22+00:00,22888,66.00000,41.00000,43.00000,,,,
2024-04-28T16:16:37+00:00,22889,63.00000,43.00000,45.00000,,,,
2024-04-28T16:16:53+00:00,22890,64.00000,43.00000,41.00000,,,,
2024-04-28T16:17:08+00:00,22891,63.00000,44.00000,46.00000,,,,
2024-04-28T16:17:24+00:00,22892,66.00000,44.00000,42.00000,,,,
2024-04-28T16:17:40+00:00,22893,62.00000,40.00000,46.00000,,,,
2024-04-28T16:17:55+00:00,22894,67.00000,43.00000,44.00000,,,,
2024-04-28T16:18:11+00:00,22895,64.00000,40.00000,44.00000,,,,
2024-04-28T16:18:27+00:00,22896,62.00000,41.00000,44.00000,,,,
2024-04-28T16:18:42+00:00,22897,62.00000,43.00000,43.00000,,,,
2024-04-28T16:18:58+00:00,22898,67.00000,43.00000,43.00000,,,,
2024-04-28T16:19:14+00:00,22899,66.00000,44.00000,42.00000,,,,
2024-04-28T16:19:30+00:00,22900,66.00000,39.00000,44.00000,,,,
2024-04-28T16:19:45+00:00,22901,63.00000,43.00000,45.00000,,,,
2024-04-28T16:20:01+00:00,22902,63.00000,44.00000,41.00000,,,,
2024-04-28T16:20:16+00:00,22903,64.00000,44.00000,40.00000,,,,
2024-04-28T16:20:32+00:00,22904,65.00000,43.00000,40.00000,,,,
2024-04-28T16:20:48+00:00,22905,63.00000,42.00000,42.00000,,,,
2024-04-28T16:21:03+00:00,22906,63.00000,39.00000,42.00000,,,,
2024-04-28T16:21:19+00:00,22907,66.00000,43.00000,45.00000,,,,
2024-04-28T16:21:35+00:00,22908,65.00000,44.00000,41.00000,,,,
2024-04-28T16:21:50+00:00,22909,63.00000,41.00000,40.00000,,,,
2024-04-28T16:22:06+00:00,22910,66.00000,40.00000,45.00000,,,,
2024-04-28T16:22:22+00:00,22911,66.00000,39.00000,40.00000,,,,
2024-04-28T16:22:37+00:00,22912,66.00000,41.00000,41.00000,,,,
2024-04-28T16:22:53+00:00,22913,64.00000,40.00000,46.00000,,,,
2024-04-28T16:23:09+00:00,22914,62.00000,44.00000,44.00000,,,,
2024-04-28T16:23:24+00:00,22915,66.00000,41.00000,44.00000,,,,
2024-04-28T16:23:40+00:00,22916,66.00000,39.00000,44.00000,,,,
2024-04-28T16:23:55+00:00,22917,63.00000,44.00000,45.00000,,,,
2024-04-28T16:24:11+00:00,22918,64.00000,42.00000,45.00000,,,,
2024-04-28T16:24:27+00:00,22919,62.00000,42.00000,41.00000,,,,
2024-04-28T16:24:42+00:00,22920,62.00000,39.00000,44.00000,,,,
2024-04-28T16:24:58+00:00,22921,63.00000,44.00000,45.00000,,,,
2024-04-28T16:25:14+00:00,22922,64.00000,43.00000,43.00000,,,,
2024-04-28T16:25:29+00:00,22923,62.00000,41.00000,41.00000,,,,
2024-04-28T16:25:45+00:00,22924,65.00000,42.00000,44.00000,,,,
2024-04-28T16:26:00+00:00,22925,67.00000,41.00000,41.00000,,,,
2024-04-28T16:26:16+00:00,22926,63.00000,41.00000,45.00000,,,,
2024-04-28T16:26:32+00:00,22927,63.00000,43.00000,46.00000,,,,
2024-04-28T16:26:47+00:00,22928,65.00000,43.00000,43.00000,,,,
2024-04-28T16:27:03+00:00,22929,64.00000,39.00000,43.00000,,,,
2024-04-28T16:27:19+00:00,22930,63.00000,40.00000,40.00000,,,,
2024-04-28T16:27:34+00:00,22931,63.00000,39.00000,41.00000,,,,
2024-04-28T16:27:50+00:00,22932,65.00000,41.00000,45.00000,,,,
2024-04-28T16:28:06+00:00,22933,66.00000,43.00000,40.00000,,,,
2024-04-28T16:28:21+00:00,22934,65.00000,44.00000,45.00000,,,,
2024-04-28T16:28:37+00:00,22935,63.00000,39.00000,40.00000,,,,
2024-04-28T16:28:53+00:00,22936,66.00000,40.00000,41.00000,,,,
2024-04-28T16:29:08+00:00,22937,64.00000,39.00000,41.00000,,,,
2024-04-28T16:29:24+00:00,22938,66.00000,42.00000,44.00000,,,,
2024-04-28T16:29:39+00:00,22939,65.00000,39.00000,41.00000,,,,
2024-04-28T16:29:55+00:00,22940,64.00000,39.00000,44.00000,,,,
2024-04-28T16:30:11+00:00,22941,65.00000,43.00000,44.00000,,,,
2024-04-28T16:30:26+00:00,22942,62.00000,44.00000,43.00000,,,,
2024-04-28T16:30:42+00:00,22943,62.00000,40.00000,42.00000,,,,
2024-04-28T16:30:58+00:00,22944,63.00000,44.00000,46.00000,,,,
2024-04-28T16:31:13+00:00,22945,62.00000,44.00000,45.00000,,,,
2024-04-28T16:31:29+00:00,22946,65.00000,41.00000,40.00000,,,,
2024-04-28T16:31:45+00:00,22947,66.00000,40.00000,40.00000,,,,
2024-04-28T16:32:00+00:00,22948,64.00000,41.00000,39.00000,,,,
2024-04-28T16:32:16+00:00,22949,67.00000,39.00000,46.00000,,,,
2024-04-28T16:32:31+00:00,22950,62.00000,43.00000,41.00000,,,,
2024-04-28T16:32:47+00:00,22951,64.00000,39.00000,41.00000,,,,
2024-04-28T16:33:03+00:00,22952,64.00000,42.00000,39.00000,,,,
2024-04-28T16:33:18+00:00,22953,64.00000,41.00000,40.00000,,,,
2024-04-28T16:33:34+00:00,22954,62.00000,43.00000,42.00000,,,,
2024-04-28T16:33:50+00:00,22955,65.00000,40.00000,40.00000,,,,
2024-04-28T16:34:05+00:00,22956,62.00000,43.00000,45.00000,,,,
2024-04-28T16:34:21+00:00,22957,63.00000,39.00000,45.00000,,,,
2024-04-28T16:34:36+00:00,22958,65.00000,39.00000,40.00000,,,,
2024-04-28T16:34:52+00:00,22959,62.00000,41.00000,41.00000,,,,
2024-04-28T16:35:08+00:00,22960,63.00000,41.00000,39.00000,,,,
2024-04-28T16:35:23+00:00,22961,67.00000,39.00000,41.00000,,,,
2024-04-28T16:35:39+00:00,22962,66.00000,41.00000,45.00000,,,,
2024-04-28T16:35:54+00:00,22963,66.00000,43.00000,44.00000,,,,
2024-04-28T16:36:10+00:00,22964,66.00000,39.00000,41.00000,,,,
2024-04-28T16:36:26+00:00,22965,64.00000,43.00000,44.00000,,,,
2024-04-28T16:36:41+00:00,22966,64.00000,43.00000,41.00000,,,,
2024-04-28T16:36:57+00:00,22967,63.00000,42.00000,44.00000,,,,
2024-04-28T16:37:13+00:00,22968,65.00000,43.00000,41.00000,,,,
2024-04-28T16:37:28+00:00,22969,64.00000,42.00000,41.00000,,,,
2024-04-28T16:37:44+00:00,22970,65.00000,43.00000,45.00000,,,,
2024-04-28T16:37:59+00:00,22971,66.00000,43.00000,46.00000,,,,
2024-04-28T16:38:15+00:00,22972,64.00000,42.00000,45.00000,,,,
2024-04-28T16:38:31+00:00,22973,63.00000,41.00000,45.00000,,,,
2024-04-28T16:38:46+00:00,22974,66.00000,39.00000,44.00000,,,,
2024-04-28T16:39:02+00:00,22975,62.00000,43.00000,45.00000,,,,
2024-04-28T16:39:17+00:00,22976,62.00000,41.00000,45.00000,,,,
2024-04-28T16:39:33+00:00,22977,63.00000,38.00000,45.00000,,,,
2024-04-28T16:39:49+00:00,22978,66.00000,43.00000,43.00000,,,,
2024-04-28T16:40:04+00:00,22979,64.00000,44.00000,44.00000,,,,
2024-04-28T16:40:20+00:00,22980,65.00000,39.00000,45.00000,,,,
2024-04-28T16:40:36+00:00,22981,63.00000,43.00000,41.00000,,,,
2024-04-28T16:40:51+00:00,22982,66.00000,44.00000,41.00000,,,,
2024-04-28T16:41:07+00:00,22983,66.00000,39.00000,43.00000,,,,
2024-04-28T16:41:23+00:00,22984,64.00000,39.00000,44.00000,,,,
2024-04-28T16:41:38+00:00,22985,64.00000,40.00000,44.00000,,,,
2024-04-28T16:41:54+00:00,22986,65.00000,43.00000,39.00000,,,,
2024-04-28T16:42:09+00:00,22987,62.00000,39.00000,45.00000,,,,
2024-04-28T16:42:25+00:00,22988,63.00000,39.00000,41.00000,,,,
2024-04-28T16:42:41+00:00,22989,65.00000,40.00000,45.00000,,,,
2024-04-28T16:42:56+00:00,22990,66.00000,39.00000,45.00000,,,,
2024-04-28T16:43:12+00:00,22991,65.00000,41.00000,45.00000,,,,
2024-04-28T16:43:28+00:00,22992,66.00000,44.00000,41.00000,,,,
2024-04-28T16:43:43+00:00,22993,66.00000,42.00000,42.00000,,,,
2024-04-28T16:43:59+00:00,22994,63.00000,44.00000,40.00000,,,,
2024-04-28T16:44:15+00:00,22995,62.00000,43.00000,41.00000,,,,
2024-04-28T16:44:30+00:00,22996,65.00000,42.00000,43.00000,,,,
2024-04-28T16:44:46+00:00,22997,64.00000,39.00000,41.00000,,,,
2024-04-28T16:45:02+00:00,22998,66.00000,43.00000,44.00000,,,,
2024-04-28T16:45:17+00:00,22999,63.00000,42.00000,44.00000,,,,
2024-04-28T16:45:33+00:00,23000,64.00000,39.00000,40.00000,,,,
2024-04-28T16:45:48+00:00,23001,66.00000,42.00000,41.00000,,,,
2024-04-28T16:46:04+00:00,23002,66.00000,41.00000,43.00000,,,,
2024-04-28T16:46:20+00:00,23003,63.00000,40.00000,45.00000,,,,
2024-04-28T16:46:35+00:00,23004,66.00000,42.00000,44.00000,,,,
2024-04-28T16:46:51+00:00,23005,62.00000,43.00000,44.00000,,,,
2024-04-28T16:47:06+00:00,23006,66.00000,43.00000,44.00000,,,,
2024-04-28T16:47:22+00:00,23007,64.00000,42.00000,41.00000,,,,
2024-04-28T16:47:38+00:00,23008,62.00000,38.00000,43.00000,,,,
2024-04-28T16:47:53+00:00,23009,62.00000,41.00000,40.00000,,,,
2024-04-28T16:48:09+00:00,23010,62.00000,42.00000,43.00000,,,,
2024-04-28T16:48:24+00:00,23011,66.00000,43.00000,45.00000,,,,
2024-04-28T16:48:40+00:00,23012,66.00000,40.00000,42.00000,,,,
2024-04-28T16:48:56+00:00,23013,64.00000,41.00000,40.00000,,,,
2024-04-28T16:49:11+00:00,23014,62.00000,42.00000,44.00000,,,,
2024-04-28T16:49:27+00:00,23015,64.00000,39.00000,43.00000,,,,
2024-04-28T16:49:43+00:00,23016,62.00000,44.00000,39.00000,,,,
2024-04-28T16:49:58+00:00,23017,66.00000,40.00000,45.00000,,,,
2024-04-28T16:50:14+00:00,23018,66.00000,41.00000,39.00000,,,,
2024-04-28T16:50:30+00:00,23019,62.00000,39.00000,45.00000,,,,
2024-04-28T16:50:46+00:00,23020,66.00000,41.00000,41.00000,,,,
2024-04-28T16:51:01+00:00,23021,64.00000,39.00000,45.00000,,,,
2024-04-28T16:51:17+00:00,23022,66.00000,43.00000,40.00000,,,,
2024-04-28T16:51:32+00:00,23023,66.00000,43.00000,43.00000,,,,
2024-04-28T16:51:48+00:00,23024,65.00000,39.00000,39.00000,,,,
2024-04-28T16:52:04+00:00,23025,62.00000,44.00000,41.00000,,,,
2024-04-28T16:52:19+00:00,23026,64.00000,39.00000,41.00000,,,,
2024-04-28T16:52:35+00:00,23027,66.00000,42.00000,41.00000,,,,
2024-04-28T16:52:51+00:00,23028,64.00000,40.00000,43.00000,,,,
2024-04-28T16:53:06+00:00,23029,66.00000,43.00000,41.00000,,,,
2024-04-28T16:53:22+00:00,23030,65.00000,42.00000,41.00000,,,,
2024-04-28T16:53:37+00:00,23031,65.00000,44.00000,41.00000,,,,
2024-04-28T16:53:53+00:00,23032,62.00000,43.00000,42.00000,,,,
2024-04-28T16:54:09+00:00,23033,67.00000,38.00000,39.00000,,,,
2024-04-28T16:54:24+00:00,23034,66.00000,43.00000,40.00000,,,,
2024-04-28T16:54:40+00:00,23035,63.00000,43.00000,45.00000,,,,
2024-04-28T16:54:55+00:00,23036,62.00000,40.00000,42.00000,,,,
2024-04-28T16:55:11+00:00,23037,66.00000,39.00000,41.00000,,,,
2024-04-28T16:55:27+00:00,23038,66.00000,44.00000,43.00000,,,,
2024-04-28T16:55:42+00:00,23039,66.00000,41.00000,45.00000,,,,
2024-04-28T16:55:58+00:00,23040,66.00000,43.00000,46.00000,,,,
2024-04-28T16:56:13+00:00,23041,63.00000,43.00000,41.00000,,,,
2024-04-28T16:56:29+00:00,23042,63.00000,38.00000,42.00000,,,,
2024-04-28T16:56:44+00:00,23043,64.00000,39.00000,43.00000,,,,
2024-04-28T16:57:00+00:00,23044,63.00000,40.00000,43.00000,,,,
2024-04-28T16:57:16+00:00,23045,66.00000,40.00000,41.00000,,,,
2024-04-28T16:57:31+00:00,23046,62.00000,41.00000,43.00000,,,,
2024-04-28T16:57:47+00:00,23047,65.00000,41.00000,44.00000,,,,
2024-04-28T16:58:03+00:00,23048,62.00000,43.00000,45.00000,,,,
2024-04-28T16:58:18+00:00,23049,63.00000,40.00000,44.00000,,,,
2024-04-28T16:58:34+00:00,23050,65.00000,43.00000,39.00000,,,,
2024-04-28T16:58:50+00:00,23051,65.00000,43.00000,46.00000,,,,
2024-04-28T16:59:05+00:00,23052,64.00000,39.00000,45.00000,,,,
2024-04-28T16:59:21+00:00,23053,63.00000,40.00000,41.00000,,,,
2024-04-28T16:59:36+00:00,23054,65.00000,43.00000,43.00000,,,,
2024-04-28T16:59:52+00:00,23055,65.00000,38.00000,43.00000,,,,
2024-04-28T17:00:08+00:00,23056,67.00000,38.00000,40.00000,,,,
2024-04-28T17:00:23+00:00,23057,62.00000,39.00000,43.00000,,,,
2024-04-28T17:00:39+00:00,23058,63.00000,39.00000,40.00000,,,,
2024-04-28T17:00:55+00:00,23059,65.00000,42.00000,44.00000,,,,
2024-04-28T17:01:10+00:00,23060,62.00000,38.00000,45.00000,,,,
2024-04-28T17:01:26+00:00,23061,66.00000,43.00000,45.00000,,,,
2024-04-28T17:01:42+00:00,23062,64.00000,44.00000,43.00000,,,,
2024-04-28T17:01:57+00:00,23063,63.00000,42.00000,44.00000,,,,
2024-04-28T17:02:13+00:00,23064,63.00000,40.00000,40.00000,,,,
2024-04-28T17:02:28+00:00,23065,62.00000,42.00000,44.00000,,,,
2024-04-28T17:02:44+00:00,23066,66.00000,39.00000,41.00000,,,,
2024-04-28T17:03:00+00:00,23067,63.00000,39.00000,40.00000,,,,
2024-04-28T17:03:15+00:00,23068,64.00000,43.00000,45.00000,,,,
2024-04-28T17:03:31+00:00,23069,66.00000,43.00000,43.00000,,,,
2024-04-28T17:03:47+00:00,23070,64.00000,42.00000,44.00000,,,,
2024-04-28T17:04:02+00:00,23071,63.00000,40.00000,45.00000,,,,
2024-04-28T17:04:18+00:00,23072,66.00000,39.00000,39.00000,,,,
2024-04-28T17:04:33+00:00,23073,64.00000,43.00000,45.00000,,,,
2024-04-28T17:04:49+00:00,23074,62.00000,39.00000,40.00000,,,,
2024-04-28T17:05:05+00:00,23075,65.00000,39.00000,45.00000,,,,
2024-04-28T17:05:20+00:00,23076,62.00000,38.00000,42.00000,,,,
2024-04-28T17:05:36+00:00,23077,62.00000,41.00000,45.00000,,,,
2024-04-28T17:05:52+00:00,23078,64.00000,44.00000,45.00000,,,,
2024-04-28T17:06:07+00:00,23079,62.00000,39.00000,40.00000,,,,
2024-04-28T17:06:23+00:00,23080,62.00000,43.00000,40.00000,,,,
2024-04-28T17:06:39+00:00,23081,65.00000,44.00000,45.00000,,,,
2024-04-28T17:06:54+00:00,23082,62.00000,43.00000,40.00000,,,,
2024-04-28T17:07:10+00:00,23083,66.00000,43.00000,41.00000,,,,
2024-04-28T17:07:26+00:00,23084,62.00000,38.00000,43.00000,,,,
2024-04-28T17:07:41+00:00,23085,66.00000,44.00000,42.00000,,,,
2024-04-28T17:07:57+00:00,23086,66.00000,44.00000,42.00000,,,,
2024-04-28T17:08:12+00:00,23087,62.00000,44.00000,45.00000,,,,
2024-04-28T17:08:28+00:00,23088,62.00000,41.00000,40.00000,,,,
2024-04-28T17:08:44+00:00,23089,66.00000,44.00000,43.00000,,,,
2024-04-28T17:08:59+00:00,23090,62.00000,44.00000,40.00000,,,,
2024-04-28T17:09:15+00:00,23091,65.00000,44.00000,45.00000,,,,
2024-04-28T17:09:30+00:00,23092,63.00000,39.00000,44.00000,,,,
2024-04-28T17:09:46+00:00,23093,62.00000,42.00000,46.00000,,,,
2024-04-28T17:10:02+00:00,23094,62.00000,40.00000,45.00000,,,,
2024-04-28T17:10:17+00:00,23095,65.00000,43.00000,43.00000,,,,
2024-04-28T17:10:33+00:00,23096,66.00000,39.00000,41.00000,,,,
2024-04-28T17:10:49+00:00,23097,62.00000,43.00000,45.00000,,,,
2024-04-28T17:11:04+00:00,23098,62.00000,41.00000,42.00000,,,,
2024-04-28T17:11:20+00:00,23099,63.00000,43.00000,40.00000,,,,
2024-04-28T17:11:36+00:00,23100,63.00000,44.00000,43.00000,,,,
2024-04-28T17:11:51+00:00,23101,66.00000,44.00000,45.00000,,,,
2024-04-28T17:12:07+00:00,23102,64.00000,43.00000,45.00000,,,,
2024-04-28T17:12:22+00:00,23103,64.00000,39.00000,43.00000,,,,
2024-04-28T17:12:38+00:00,23104,66.00000,40.00000,45.00000,,,,
2024-04-28T17:12:54+00:00,23105,62.00000,40.00000,41.00000,,,,
2024-04-28T17:13:09+00:00,23106,65.00000,38.00000,43.00000,,,,
2024-04-28T17:13:25+00:00,23107,62.00000,42.00000,40.00000,,,,
2024-04-28T17:13:40+00:00,23108,62.00000,43.00000,44.00000,,,,
2024-04-28T17:13:56+00:00,23109,66.00000,39.00000,45.00000,,,,
2024-04-28T17:14:12+00:00,23110,66.00000,43.00000,43.00000,,,,
2024-04-28T17:14:27+00:00,23111,61.00000,44.00000,44.00000,,,,
2024-04-28T17:14:43+00:00,23112,63.00000,42.00000,42.00000,,,,
2024-04-28T17:14:59+00:00,23113,66.00000,44.00000,45.00000,,,,
2024-04-28T17:15:14+00:00,23114,64.00000,40.00000,44.00000,,,,
2024-04-28T17:15:30+00:00,23115,66.00000,44.00000,44.00000,,,,
2024-04-28T17:15:46+00:00,23116,64.00000,39.00000,46.00000,,,,
2024-04-28T17:16:01+00:00,23117,66.00000,43.00000,40.00000,,,,
2024-04-28T17:16:17+00:00,23118,66.00000,44.00000,41.00000,,,,
2024-04-28T17:16:32+00:00,23119,63.00000,39.00000,45.00000,,,,
2024-04-28T17:16:48+00:00,23120,65.00000,40.00000,43.00000,,,,
2024-04-28T17:17:04+00:00,23121,63.00000,40.00000,45.00000,,,,
2024-04-28T17:17:19+00:00,23122,61.00000,40.00000,41.00000,,,,
2024-04-28T17:17:35+00:00,23123,62.00000,39.00000,43.00000,,,,
2024-04-28T17:17:51+00:00,23124,62.00000,41.00000,40.00000,,,,
2024-04-28T17:18:06+00:00,23125,62.00000,44.00000,40.00000,,,,
2024-04-28T17:18:22+00:00,23126,62.00000,40.00000,41.00000,,,,
2024-04-28T17:18:37+00:00,23127,62.00000,43.00000,42.00000,,,,
2024-04-28T17:18:53+00:00,23128,64.00000,41.00000,41.00000,,,,
2024-04-28T17:19:09+00:00,23129,64.00000,40.00000,40.00000,,,,
2024-04-28T17:19:24+00:00,23130,61.00000,40.00000,41.00000,,,,
2024-04-28T17:19:40+00:00,23131,65.00000,39.00000,43.00000,,,,
2024-04-28T17:19:56+00:00,23132,64.00000,39.00000,41.00000,,,,
2024-04-28T17:20:11+00:00,23133,61.00000,39.00000,45.00000,,,,
2024-04-28T17:20:27+00:00,23134,66.00000,39.00000,44.00000,,,,
2024-04-28T17:20:42+00:00,23135,62.00000,39.00000,41.00000,,,,
2024-04-28T17:20:58+00:00,23136,66.00000,42.00000,39.00000,,,,
2024-04-28T17:21:14+00:00,23137,66.00000,39.00000,44.00000,,,,
2024-04-28T17:21:30+00:00,23138,66.00000,39.00000,42.00000,,,,
2024-04-28T17:21:45+00:00,23139,62.00000,39.00000,41.00000,,,,
2024-04-28T17:22:01+00:00,23140,62.00000,41.00000,45.00000,,,,
2024-04-28T17:22:16+00:00,23141,66.00000,43.00000,40.00000,,,,
2024-04-28T17:22:32+00:00,23142,62.00000,38.00000,44.00000,,,,
2024-04-28T17:22:48+00:00,23143,62.00000,40.00000,45.00000,,,,
2024-04-28T17:23:03+00:00,23144,63.00000,41.00000,39.00000,,,,
2024-04-28T17:23:19+00:00,23145,62.00000,39.00000,40.00000,,,,
2024-04-28T17:23:34+00:00,23146,63.00000,40.00000,39.00000,,,,
2024-04-28T17:23:50+00:00,23147,66.00000,42.00000,40.00000,,,,
2024-04-28T17:24:06+00:00,23148,64.00000,39.00000,43.00000,,,,
2024-04-28T17:24:21+00:00,23149,65.00000,39.00000,45.00000,,,,
2024-04-28T17:24:37+00:00,23150,66.00000,44.00000,44.00000,,,,
2024-04-28T17:24:53+00:00,23151,62.00000,39.00000,46.00000,,,,
2024-04-28T17:25:08+00:00,23152,64.00000,41.00000,40.00000,,,,
2024-04-28T17:25:24+00:00,23153,62.00000,43.00000,44.00000,,,,
2024-04-28T17:25:40+00:00,23154,62.00000,42.00000,45.00000,,,,
2024-04-28T17:25:55+00:00,23155,66.00000,40.00000,43.00000,,,,
2024-04-28T17:26:11+00:00,23156,62.00000,39.00000,40.00000,,,,
2024-04-28T17:26:27+00:00,23157,64.00000,39.00000,40.00000,,,,
2024-04-28T17:26:42+00:00,23158,63.00000,41.00000,45.00000,,,,
2024-04-28T17:26:58+00:00,23159,63.00000,40.00000,39.00000,,,,
2024-04-28T17:27:13+00:00,23160,63.00000,39.00000,41.00000,,,,
2024-04-28T17:27:29+00:00,23161,65.00000,39.00000,43.00000,,,,
2024-04-28T17:27:45+00:00,23162,62.00000,43.00000,41.00000,,,,
2024-04-28T17:28:00+00:00,23163,62.00000,42.00000,40.00000,,,,
2024-04-28T17:28:16+00:00,23164,62.00000,40.00000,41.00000,,,,
2024-04-28T17:28:31+00:00,23165,65.00000,42.00000,44.00000,,,,
2024-04-28T17:28:47+00:00,23166,65.00000,42.00000,42.00000,,,,
2024-04-28T17:29:03+00:00,23167,64.00000,43.00000,40.00000,,,,
2024-04-28T17:29:18+00:00,23168,66.00000,39.00000,44.00000,,,,
2024-04-28T17:29:34+00:00,23169,63.00000,43.00000,44.00000,,,,
2024-04-28T17:29:50+00:00,23170,64.00000,42.00000,42.00000,,,,
2024-04-28T17:30:05+00:00,23171,65.00000,44.00000,45.00000,,,,
2024-04-28T17:30:21+00:00,23172,66.00000,43.00000,45.00000,,,,
2024-04-28T17:30:37+00:00,23173,63.00000,44.00000,45.00000,,,,
2024-04-28T17:30:52+00:00,23174,62.00000,39.00000,40.00000,,,,
2024-04-28T17:31:08+00:00,23175,63.00000,44.00000,42.00000,,,,
2024-04-28T17:31:23+00:00,23176,63.00000,41.00000,43.00000,,,,
2024-04-28T17:31:39+00:00,23177,65.00000,39.00000,44.00000,,,,
2024-04-28T17:31:55+00:00,23178,63.00000,40.00000,42.00000,,,,
2024-04-28T17:32:10+00:00,23179,66.00000,43.00000,44.00000,,,,
2024-04-28T17:32:26+00:00,23180,62.00000,41.00000,42.00000,,,,
2024-04-28T17:32:41+00:00,23181,66.00000,43.00000,44.00000,,,,
2024-04-28T17:32:57+00:00,23182,61.00000,39.00000,39.00000,,,,
2024-04-28T17:33:13+00:00,23183,66.00000,43.00000,41.00000,,,,
2024-04-28T17:33:28+00:00,23184,65.00000,43.00000,42.00000,,,,
2024-04-28T17:33:44+00:00,23185,62.00000,41.00000,40.00000,,,,
2024-04-28T17:33:59+00:00,23186,62.00000,39.00000,45.00000,,,,
2024-04-28T17:34:15+00:00,23187,66.00000,40.00000,43.00000,,,,
2024-04-28T17:34:31+00:00,23188,66.00000,42.00000,39.00000,,,,
2024-04-28T17:34:46+00:00,23189,63.00000,42.00000,44.00000,,,,
2024-04-28T17:35:02+00:00,23190,62.00000,39.00000,45.00000,,,,
2024-04-28T17:35:17+00:00,23191,63.00000,43.00000,44.00000,,,,
2024-04-28T17:35:33+00:00,23192,66.00000,42.00000,44.00000,,,,
2024-04-28T17:35:49+00:00,23193,66.00000,43.00000,43.00000,,,,
2024-04-28T17:36:04+00:00,23194,62.00000,39.00000,44.00000,,,,
2024-04-28T17:36:20+00:00,23195,62.00000,38.00000,44.00000,,,,
2024-04-28T17:36:35+00:00,23196,65.00000,39.00000,38.00000,,,,
2024-04-28T17:36:51+00:00,23197,63.00000,41.00000,39.00000,,,,
2024-04-28T17:37:07+00:00,23198,66.00000,43.00000,44.00000,,,,
2024-04-28T17:37:22+00:00,23199,64.00000,38.00000,45.00000,,,,
2024-04-28T17:37:38+00:00,23200,66.00000,39.00000,43.00000,,,,
2024-04-28T17:37:53+00:00,23201,66.00000,39.00000,45.00000,,,,
